id,name,amount,sales_stage,probability,city,state,country,lead_source,lost_reason,closed_date,expected_closed_date,assigned_user_id,created_at,updated_at,deleted_at
56fb2114-dfef-4223-800e-b3e2a84a384d,Morar PLC CRM Deal,114394,Proposal,69,Delhi,Delhi,India,IndiaMART,,,2026-06-04,560f2adc-162e-473b-8cd1-0546376e74e9,2026-01-17 18:45:15,2026-05-16 13:51:15.285152,
9884a2ed-34d9-4be3-b4d5-a81e9e27cabe,Issac-Chadha CRM Deal,68251,Closed Won,100,Chennai,Tamil Nadu,India,LinkedIn,,2026-04-20,2026-05-21,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-05-03 20:40:29,2026-05-16 13:51:15.285265,
6173b5e4-438c-4c0e-8ce7-d39a81b4b824,"Jhaveri, Som and Saxena CRM Deal",473286,Proposal,34,Kochi,Kerala,India,Referral,,,2026-05-21,a479e5cf-9f94-4433-ad29-445f2f57265f,2025-12-06 16:17:08,2026-05-16 13:51:15.285352,
a5a7fd9d-db47-41ca-b122-127157615e44,Aggarwal LLC CRM Deal,339428,Negotiation,61,Pune,Maharashtra,India,JustDial,,,2026-05-19,566164f0-b746-41f4-b85a-4806de2c294b,2026-01-18 00:33:25,2026-05-16 13:51:15.285436,
e4396ad3-9762-4677-af9b-63c047119ebf,"Gill, Tak and Khare CRM Deal",282018,Closed Won,100,Pune,Maharashtra,India,Website,,2026-04-18,2026-05-17,85cb5067-c9a3-4ea0-b695-f80c7e19abf2,2026-02-14 10:38:04,2026-05-16 13:51:15.285552,
3cc18228-c4ea-46b5-8b6d-59f003111bdf,Talwar-Sahni CRM Deal,396098,Negotiation,23,Delhi,Delhi,India,Referral,,,2026-05-31,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-01-09 11:26:46,2026-05-16 13:51:15.285635,
8baa0d3c-2780-4766-865a-da974c0d7c07,Dar and Sons CRM Deal,445375,Closed Won,100,Delhi,Delhi,India,Referral,,2026-03-09,2026-05-26,42050019-05f0-4de7-b45b-cea5eda7386f,2026-04-01 23:40:34,2026-05-16 13:51:15.285746,
1563822b-627c-4152-85e2-5393a76bb15d,Mohan-Goda CRM Deal,339360,Closed Lost,41,Mumbai,Maharashtra,India,IndiaMART,,,2026-05-28,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-04-27 05:15:37,2026-05-16 13:51:15.285829,
f3c1d243-ad8a-4b68-b505-602292eb9a32,"Bose, Mangal and Gandhi CRM Deal",143660,Negotiation,20,Nashik,Maharashtra,India,Referral,,,2026-06-13,08bef480-7ca7-4624-9756-6860f8fe8ba5,2026-04-19 20:37:15,2026-05-16 13:51:15.285925,
bd9da694-3007-4203-9bd8-68dea3e707c6,"Lalla, Grover and Soman CRM Deal",46865,Closed Lost,47,Pune,Maharashtra,India,Referral,,,2026-06-04,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-02-16 02:54:05,2026-05-16 13:51:15.286017,
d38218b9-4e87-4d62-bbee-ca27e8e25ae3,Gupta PLC CRM Deal,234524,Negotiation,20,Ahmedabad,Gujarat,India,LinkedIn,,,2026-06-04,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-04-14 17:13:01,2026-05-16 13:51:15.286100,
2a5e1371-b8d2-43c2-97ab-0a6f9158778c,Sane PLC CRM Deal,353797,Negotiation,67,Delhi,Delhi,India,Referral,,,2026-06-14,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-02-15 08:31:58,2026-05-16 13:51:15.286183,
7290829a-eb37-4f92-a829-bdd2c41b8db8,"Ben, Sarraf and Bajwa CRM Deal",305795,Proposal,63,Chennai,Tamil Nadu,India,LinkedIn,,,2026-05-22,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-02-04 14:15:57,2026-05-16 13:51:15.286268,
5451960e-cb10-4d4c-9368-91d4b23efebe,"Mishra, Ganguly and Dube CRM Deal",169762,Closed Won,100,Bangalore,Karnataka,India,IndiaMART,,2025-12-04,2026-06-11,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-01-14 06:45:57,2026-05-16 13:51:15.286384,
83282ea1-cd2f-4f51-bbd3-4b508fbb1e62,Nayak and Sons CRM Deal,378719,Negotiation,67,Pune,Maharashtra,India,JustDial,,,2026-05-18,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-01-09 16:24:54,2026-05-16 13:51:15.286468,
8ae19be5-03e0-42e4-b9cd-ce1d5f04b696,Natarajan PLC CRM Deal,220871,Closed Won,100,Delhi,Delhi,India,IndiaMART,,2025-12-20,2026-06-11,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-01-18 14:59:17,2026-05-16 13:51:15.286578,
a50380c6-424d-4ff3-b169-d5f6682e2911,Karpe Ltd CRM Deal,393772,Closed Lost,32,Kochi,Kerala,India,Referral,,,2026-06-14,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-01-07 13:47:32,2026-05-16 13:51:15.286661,
9e6a682a-f26a-4df7-8517-28f660e69e9b,"Anne, Tailor and Bhat CRM Deal",30139,Proposal,43,Nashik,Maharashtra,India,Website,,,2026-05-25,404d7654-52ae-4333-91d7-753b4d63789e,2026-02-24 23:27:21,2026-05-16 13:51:15.286747,
36221564-374d-41a5-935d-56434d5ef963,Cherian-Muni CRM Deal,122460,Proposal,57,Surat,Gujarat,India,LinkedIn,,,2026-06-01,e43d49a0-a034-48f7-8094-69c8ec022f41,2025-12-23 00:52:00,2026-05-16 13:51:15.286830,
d38a41f4-b624-410c-9704-4d141bbefc81,"Naidu, Cherian and Tella CRM Deal",342909,Closed Won,100,Delhi,Delhi,India,Referral,,2026-04-03,2026-05-31,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-02-25 10:00:46,2026-05-16 13:51:15.286983,
c0bc6e8b-77c4-4a91-99e5-75ff977c6ebb,Wason-Butala CRM Deal,485306,Closed Won,100,Surat,Gujarat,India,Referral,,2026-02-18,2026-06-05,404d7654-52ae-4333-91d7-753b4d63789e,2025-12-03 13:43:26,2026-05-16 13:51:15.287362,
e0292938-5fb7-4b71-b330-93ddcca940a1,"Kant, Bir and Ganesh CRM Deal",329166,Closed Won,100,Bangalore,Karnataka,India,Website,,2026-03-15,2026-05-20,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2026-03-05 10:46:18,2026-05-16 13:51:15.287574,
abb67c41-6b87-413a-a55c-5f325ebfed20,Sood PLC CRM Deal,272471,Closed Lost,42,Chennai,Tamil Nadu,India,LinkedIn,,,2026-06-04,f8ad7ff5-bd31-4f9e-934f-a32327b5c155,2025-12-10 14:30:18,2026-05-16 13:51:15.287706,
34b40305-cfdb-4337-8bb6-21e9eef20238,Thakur-Batra CRM Deal,445824,Proposal,62,Delhi,Delhi,India,Referral,,,2026-06-11,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-04-25 02:21:20,2026-05-16 13:51:15.287820,
89a138c7-53ed-43ed-a148-2857ed343a0f,Mukhopadhyay LLC CRM Deal,385832,Closed Won,100,Hyderabad,Telangana,India,Website,,2026-05-04,2026-06-12,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-04-15 10:33:54,2026-05-16 13:51:15.287965,
6a956abe-f387-4e1f-a3d1-0bc7468cb7be,"Madan, Loke and Prabhu CRM Deal",325250,Closed Won,100,Nashik,Maharashtra,India,JustDial,,2026-03-12,2026-06-07,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-05-15 02:36:14,2026-05-16 13:51:15.288085,
f27ae104-3038-4326-af0c-ffb46c1e32d0,Chanda Group CRM Deal,482640,Negotiation,47,Ahmedabad,Gujarat,India,Website,,,2026-05-29,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-04-26 17:07:57,2026-05-16 13:51:15.288170,
702f53d9-8ad3-4fb6-93b6-316a33aedd41,Rajagopal-Arora CRM Deal,48435,Negotiation,78,Delhi,Delhi,India,JustDial,,,2026-06-01,42050019-05f0-4de7-b45b-cea5eda7386f,2026-01-13 13:03:50,2026-05-16 13:51:15.288255,
e4af8850-b2d6-4c8f-8fec-480612848183,Rege Ltd CRM Deal,144006,Closed Lost,71,Surat,Gujarat,India,JustDial,,,2026-06-08,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-02-10 21:33:38,2026-05-16 13:51:15.288339,
e7e4bf53-ebf3-4b60-8a8a-0d000c562df9,Sinha and Sons CRM Deal,369219,Closed Won,100,Ahmedabad,Gujarat,India,IndiaMART,,2025-12-09,2026-05-18,560f2adc-162e-473b-8cd1-0546376e74e9,2026-05-09 22:52:17,2026-05-16 13:51:15.288464,
62aa2a34-e923-473d-9a3c-8ecaa0bf35e1,Sodhi Inc CRM Deal,489025,Negotiation,51,Hyderabad,Telangana,India,Website,,,2026-06-04,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-05-14 20:47:18,2026-05-16 13:51:15.288549,
8a7c94bc-ca3b-44c2-8c2b-3f6c5186037c,"Mane, Mukherjee and Sridhar CRM Deal",374358,Closed Won,100,Kochi,Kerala,India,Website,,2026-03-15,2026-05-31,e75d85fc-9d80-421a-aa90-2624363de215,2026-02-28 06:29:09,2026-05-16 13:51:15.288665,
0fedcfb7-2d7c-441b-96dd-a65b5b4085a4,Mane Ltd CRM Deal,161029,Closed Won,100,Pune,Maharashtra,India,Website,,2026-04-21,2026-05-31,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-02-14 22:39:55,2026-05-16 13:51:15.288778,
92ef974c-c815-4bb9-bc44-e981e649ee2d,"Venkataraman, Srivastava and Saxena CRM Deal",170651,Proposal,23,Delhi,Delhi,India,IndiaMART,,,2026-06-06,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-04-25 21:30:38,2026-05-16 13:51:15.288867,
c14cb787-4d73-4267-a764-378508ff83f2,"Shah, Halder and Shan CRM Deal",373047,Closed Won,100,Surat,Gujarat,India,JustDial,,2026-03-10,2026-05-27,13815ae1-d9c7-4b60-877c-5b354527caac,2026-01-16 12:31:31,2026-05-16 13:51:15.288984,
609966c9-64e6-4210-9a6a-47f02c15b8a1,Wason-Boase CRM Deal,169198,Closed Won,100,Mumbai,Maharashtra,India,LinkedIn,,2026-04-07,2026-05-21,560f2adc-162e-473b-8cd1-0546376e74e9,2026-04-19 03:52:17,2026-05-16 13:51:15.289103,
241424c7-1855-474c-93f0-0c2793873988,"Kapur, Pai and Balan CRM Deal",63423,Closed Won,100,Pune,Maharashtra,India,Referral,,2026-02-23,2026-06-06,13815ae1-d9c7-4b60-877c-5b354527caac,2026-03-22 18:46:43,2026-05-16 13:51:15.289222,
d9043dcd-08e7-4b75-98bf-fd2d8385986f,Vala LLC CRM Deal,193510,Negotiation,26,Surat,Gujarat,India,Referral,,,2026-06-09,404d7654-52ae-4333-91d7-753b4d63789e,2026-01-18 12:47:43,2026-05-16 13:51:15.289311,
eeadd608-a0bb-4f62-ace3-2d297d63b383,"Sant, Ratta and Mitter CRM Deal",123537,Proposal,80,Hyderabad,Telangana,India,Referral,,,2026-06-11,404d7654-52ae-4333-91d7-753b4d63789e,2026-04-05 04:55:46,2026-05-16 13:51:15.289401,
114ff827-2989-4282-941c-e2ba7f2fe49d,"Parikh, Sodhi and Chopra CRM Deal",117010,Proposal,80,Kochi,Kerala,India,LinkedIn,,,2026-06-04,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2025-12-13 16:59:25,2026-05-16 13:51:15.289495,
73d1751d-fab5-4252-927d-918803a94b70,Rau LLC CRM Deal,90949,Proposal,30,Nashik,Maharashtra,India,Referral,,,2026-05-17,560f2adc-162e-473b-8cd1-0546376e74e9,2026-02-25 10:40:54,2026-05-16 13:51:15.289581,
634b5124-ccbe-4f88-8bae-af5f6c4a4670,"Sant, Mall and Prakash CRM Deal",111131,Closed Won,100,Chennai,Tamil Nadu,India,LinkedIn,,2026-05-01,2026-05-21,6f9c7382-0bb3-450e-aef4-dc8380654217,2025-12-31 17:25:54,2026-05-16 13:51:15.289696,
5f238866-1a04-4337-aa76-b1b25d872bc3,Suri-Maharaj CRM Deal,197795,Negotiation,21,Chennai,Tamil Nadu,India,LinkedIn,,,2026-06-07,404d7654-52ae-4333-91d7-753b4d63789e,2026-02-02 16:41:59,2026-05-16 13:51:15.289780,
e12ada68-9a82-4e12-9d78-8e5f6ac17876,"Nadkarni, Gola and Randhawa CRM Deal",117311,Closed Lost,70,Surat,Gujarat,India,Website,,,2026-06-12,13815ae1-d9c7-4b60-877c-5b354527caac,2026-04-12 15:19:49,2026-05-16 13:51:15.289869,
23502224-705c-41d4-97fa-d9858297b5e9,"Raja, Tiwari and Tata CRM Deal",220206,Closed Won,100,Surat,Gujarat,India,Referral,,2026-04-14,2026-06-12,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-02-11 07:44:30,2026-05-16 13:51:15.289999,
af5ce47d-1c42-4f3c-a112-7a5b173d67dc,"Shankar, Karnik and Peri CRM Deal",121336,Proposal,31,Chennai,Tamil Nadu,India,IndiaMART,,,2026-05-28,a479e5cf-9f94-4433-ad29-445f2f57265f,2026-03-08 07:14:28,2026-05-16 13:51:15.290088,
6cb822ac-f637-4669-92d6-e06d3c2f3a3e,Lata PLC CRM Deal,497157,Negotiation,64,Ahmedabad,Gujarat,India,LinkedIn,,,2026-06-06,b6493aae-776e-4baa-a4f2-3d0a8ebbd3a3,2026-02-28 16:35:35,2026-05-16 13:51:15.290173,
7a30a6e2-9562-47dd-a4e4-d6ef7f5dc9fd,Naidu PLC CRM Deal,416220,Closed Won,100,Hyderabad,Telangana,India,LinkedIn,,2026-02-06,2026-05-27,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-02-10 16:54:06,2026-05-16 13:51:15.290287,
b572c299-d48f-4bcb-afe0-0db43a685c3c,Rout LLC CRM Deal,360037,Proposal,47,Ahmedabad,Gujarat,India,Referral,,,2026-05-30,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-04-13 01:11:42,2026-05-16 13:51:15.290371,
0bfb254b-3ca8-470b-9e4c-350bce8f4b13,Yogi-Ratti CRM Deal,400707,Closed Won,100,Hyderabad,Telangana,India,JustDial,,2026-04-05,2026-06-02,616ac0bf-be55-4a3c-aa34-f023ca00068f,2025-12-24 00:04:20,2026-05-16 13:51:15.290490,
a849ba32-13b2-46cd-8857-517f3921428d,Tank LLC CRM Deal,326941,Proposal,26,Hyderabad,Telangana,India,LinkedIn,,,2026-05-24,560f2adc-162e-473b-8cd1-0546376e74e9,2026-05-11 09:40:25,2026-05-16 13:51:15.290576,
fe86e718-5e8b-497a-9c41-3c03c8e46cc5,Buch and Sons CRM Deal,447264,Negotiation,32,Ahmedabad,Gujarat,India,LinkedIn,,,2026-06-02,7a1b7ad6-e2d2-4e32-9902-ba4caebc581d,2025-11-20 06:11:44,2026-05-16 13:51:15.290661,
1173bf84-616e-4c10-9cb1-bc5cc511043c,"Naik, Bora and Karnik CRM Deal",307048,Negotiation,58,Nashik,Maharashtra,India,Referral,,,2026-06-10,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-04-23 08:38:57,2026-05-16 13:51:15.290748,
aa87df09-5604-4e19-ac53-865f210c58a3,"Chana, Halder and Upadhyay CRM Deal",107220,Closed Lost,72,Chennai,Tamil Nadu,India,IndiaMART,,,2026-06-01,e75d85fc-9d80-421a-aa90-2624363de215,2026-03-05 21:18:22,2026-05-16 13:51:15.290836,
6e2303dc-b218-4657-b3b2-342b1e6ca262,"Apte, Pillai and Datta CRM Deal",245387,Proposal,74,Hyderabad,Telangana,India,Referral,,,2026-05-18,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2025-12-06 08:30:03,2026-05-16 13:51:15.290922,
5ca8bfce-beb2-4eb0-b8d9-3f811c030ea9,Grover PLC CRM Deal,233086,Closed Won,100,Ahmedabad,Gujarat,India,JustDial,,2026-03-29,2026-05-30,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-02-24 16:14:26,2026-05-16 13:51:15.291034,
7b44518d-aed9-4d2e-b783-709265f3d779,"Halder, Mann and Natt CRM Deal",303082,Negotiation,28,Hyderabad,Telangana,India,LinkedIn,,,2026-06-10,e75d85fc-9d80-421a-aa90-2624363de215,2026-01-09 01:09:19,2026-05-16 13:51:15.291122,
59de1b9f-f02b-45b6-bed6-b8647d4298f1,Narain PLC CRM Deal,383855,Proposal,73,Nashik,Maharashtra,India,Referral,,,2026-06-12,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-04-27 15:33:32,2026-05-16 13:51:15.291205,
60f43475-c180-43d6-8834-84bc3de5b11c,"Amble, Karan and Lad CRM Deal",149443,Negotiation,56,Nashik,Maharashtra,India,JustDial,,,2026-05-17,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-05-15 18:24:10,2026-05-16 13:51:15.291292,
27c58396-09f1-4cf5-a8ea-b6d706db8825,"Hora, Mody and Baria CRM Deal",216940,Proposal,36,Nashik,Maharashtra,India,Website,,,2026-06-11,8daeff47-fa6c-4ca6-a276-681e87f1e034,2025-12-22 01:31:46,2026-05-16 13:51:15.291383,
120458df-b53e-4f00-bd47-d38d653d3ce6,Zachariah-Anne CRM Deal,105288,Negotiation,31,Pune,Maharashtra,India,IndiaMART,,,2026-05-21,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-03-28 13:46:07,2026-05-16 13:51:15.291467,
19e3b668-d2af-4230-8b70-d5fdaad4b689,Tank-Salvi CRM Deal,461887,Proposal,68,Bangalore,Karnataka,India,LinkedIn,,,2026-05-16,13815ae1-d9c7-4b60-877c-5b354527caac,2026-02-27 14:23:00,2026-05-16 13:51:15.291549,
cf51ad1b-1c8c-4cc3-ac76-585dc6d26f7e,Solanki-Sha CRM Deal,274191,Closed Won,100,Kochi,Kerala,India,IndiaMART,,2026-02-03,2026-06-11,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-02-17 10:31:42,2026-05-16 13:51:15.291660,
671cb369-8858-47c3-9f36-aaf4c1dfbaf3,Tiwari-Nagarajan CRM Deal,171572,Negotiation,65,Bangalore,Karnataka,India,Website,,,2026-05-28,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-01-07 04:33:45,2026-05-16 13:51:15.291743,
e50d809e-67d1-4d2b-b1dc-50241eb946bb,Khalsa LLC CRM Deal,156150,Negotiation,39,Chennai,Tamil Nadu,India,JustDial,,,2026-05-22,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2025-12-11 23:48:08,2026-05-16 13:51:15.291831,
e09ff605-acae-426e-843b-100ca03333e2,Dhillon LLC CRM Deal,443235,Closed Won,100,Pune,Maharashtra,India,LinkedIn,,2026-04-11,2026-05-24,6f9c7382-0bb3-450e-aef4-dc8380654217,2025-11-22 21:42:53,2026-05-16 13:51:15.291954,
e94fd38d-4f02-4f73-a230-fab20b506ce1,Atwal Inc CRM Deal,101683,Negotiation,39,Nashik,Maharashtra,India,IndiaMART,,,2026-06-14,e43d49a0-a034-48f7-8094-69c8ec022f41,2026-02-23 09:22:48,2026-05-16 13:51:15.292039,
5331702b-a3c8-4883-9a59-d2f0b547a3fb,Sani LLC CRM Deal,338814,Closed Lost,69,Mumbai,Maharashtra,India,Referral,,,2026-05-18,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-03-14 21:45:18,2026-05-16 13:51:15.292122,
1d9fc09d-5659-4607-8e78-1c6dcc4e28e5,Dani PLC CRM Deal,70903,Negotiation,60,Delhi,Delhi,India,Website,,,2026-05-31,e441befa-88af-4f32-a4b7-caa2f90837a6,2026-04-05 16:45:56,2026-05-16 13:51:15.292204,
f44d1e2e-c3f0-4317-af79-6e62f0caeea4,"Rao, Handa and Narula CRM Deal",484169,Negotiation,53,Bangalore,Karnataka,India,JustDial,,,2026-05-18,e75d85fc-9d80-421a-aa90-2624363de215,2026-05-02 04:34:18,2026-05-16 13:51:15.292295,
daf530de-284e-473d-a868-2fa32384aee5,Banik Inc CRM Deal,427439,Proposal,44,Pune,Maharashtra,India,Website,,,2026-05-16,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-01-19 19:26:38,2026-05-16 13:51:15.292377,
efa26f52-f101-4760-92da-4c285ed5cb59,Konda Inc CRM Deal,291048,Closed Won,100,Nashik,Maharashtra,India,JustDial,,2026-01-05,2026-05-20,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-01-14 03:54:16,2026-05-16 13:51:15.292492,
14f157c7-92b1-48e5-8aa0-709d7b645590,Purohit PLC CRM Deal,148900,Closed Won,100,Ahmedabad,Gujarat,India,LinkedIn,,2026-02-07,2026-06-12,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2026-03-20 23:45:24,2026-05-16 13:51:15.292605,
20a899dc-a2a7-476c-a369-839bb1670005,Bath Ltd CRM Deal,435502,Proposal,76,Nashik,Maharashtra,India,Referral,,,2026-06-02,6f9c7382-0bb3-450e-aef4-dc8380654217,2026-04-24 21:54:07,2026-05-16 13:51:15.292689,
0d16f324-a887-4fe9-8859-8d61baf524f5,"Dubey, Sathe and Deshpande CRM Deal",270607,Closed Won,100,Ahmedabad,Gujarat,India,Website,,2025-12-09,2026-05-17,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-01-15 16:53:31,2026-05-16 13:51:15.292817,
3cf703e9-8456-4b15-818f-3bbbcbf5bc87,"Kar, Narang and Dass CRM Deal",473672,Closed Won,100,Ahmedabad,Gujarat,India,JustDial,,2025-11-22,2026-05-23,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-03-10 17:56:06,2026-05-16 13:51:15.292939,
8265f999-f48c-4479-9bc2-ed711e59922b,Dey LLC CRM Deal,359058,Negotiation,48,Bangalore,Karnataka,India,IndiaMART,,,2026-05-28,13815ae1-d9c7-4b60-877c-5b354527caac,2026-01-13 23:29:39,2026-05-16 13:51:15.293024,
11da8700-ccb5-4f56-b270-9a74961d89f9,"Halder, Jhaveri and Chandra CRM Deal",162725,Closed Lost,62,Nashik,Maharashtra,India,IndiaMART,,,2026-05-31,5adbfff5-e09e-439c-ac07-42c4619ce4f5,2026-05-02 01:48:20,2026-05-16 13:51:15.293115,
fc02c7da-8e86-4f0c-ac29-cec8566b2953,Kibe PLC CRM Deal,290205,Closed Won,100,Mumbai,Maharashtra,India,IndiaMART,,2026-01-14,2026-05-25,6f9c7382-0bb3-450e-aef4-dc8380654217,2025-11-24 19:47:00,2026-05-16 13:51:15.293228,
da793011-9baf-4ebd-bcfb-b2387653581d,Apte Group CRM Deal,415454,Proposal,80,Delhi,Delhi,India,Referral,,,2026-05-19,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2025-12-30 11:23:11,2026-05-16 13:51:15.293317,
e36cabfc-3656-41eb-a811-0f4ce2ec97c7,"Kar, Sanghvi and Banerjee CRM Deal",230402,Closed Won,100,Bangalore,Karnataka,India,Website,,2026-04-05,2026-05-29,e75d85fc-9d80-421a-aa90-2624363de215,2026-04-20 15:39:20,2026-05-16 13:51:15.293432,
5312882b-ee8e-49c0-8443-35c10cba8646,"Kashyap, Jain and Ramesh CRM Deal",237064,Closed Lost,45,Chennai,Tamil Nadu,India,Referral,,,2026-06-12,566164f0-b746-41f4-b85a-4806de2c294b,2026-01-01 03:36:13,2026-05-16 13:51:15.293517,
911975c4-4ac8-4260-834d-5bd6380ece17,"Joshi, Sem and Dora CRM Deal",463169,Proposal,67,Kochi,Kerala,India,LinkedIn,,,2026-06-02,e75d85fc-9d80-421a-aa90-2624363de215,2026-02-25 01:51:54,2026-05-16 13:51:15.293606,
3bbe00bc-1e76-4b64-b322-11be7b550178,Gill-Pal CRM Deal,465057,Closed Lost,53,Mumbai,Maharashtra,India,Referral,,,2026-06-12,3c2514fb-429d-444a-bc6c-7c4a2ce757be,2025-12-20 05:31:17,2026-05-16 13:51:15.293690,
890487a0-a7d4-4c7b-b335-47af56f78d14,Chawla PLC CRM Deal,278293,Closed Lost,57,Hyderabad,Telangana,India,LinkedIn,,,2026-06-04,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-04-24 06:32:50,2026-05-16 13:51:15.293772,
231858f7-e8d0-4d24-aa69-005fef5f94d5,"Natarajan, Mutti and Walia CRM Deal",115956,Proposal,67,Pune,Maharashtra,India,Referral,,,2026-05-23,fca4d392-94e8-47e1-bdb4-3dca1cb88b3a,2026-05-08 16:17:51,2026-05-16 13:51:15.293860,
f5d544d0-9ac2-4480-b41f-65235006ac8d,"Nori, Sarin and Panchal CRM Deal",319711,Negotiation,22,Hyderabad,Telangana,India,LinkedIn,,,2026-05-21,a5499ef3-1ed0-4e7d-b2d8-5e51f825a648,2026-05-08 21:10:58,2026-05-16 13:51:15.293958,
fccf6243-ed53-4887-9feb-d695d5fef72f,Sarkar Group CRM Deal,93169,Closed Won,100,Kochi,Kerala,India,LinkedIn,,2025-12-26,2026-06-04,8daeff47-fa6c-4ca6-a276-681e87f1e034,2025-12-10 11:12:49,2026-05-16 13:51:15.294073,
05738f78-aa12-4c08-b4d4-0f4ee7a884b2,Vala-Dhawan CRM Deal,224656,Proposal,59,Hyderabad,Telangana,India,LinkedIn,,,2026-06-13,8daeff47-fa6c-4ca6-a276-681e87f1e034,2026-02-11 03:48:53,2026-05-16 13:51:15.294157,
418cb716-acf1-4839-bd39-369a60f13e08,Nadkarni-Dave CRM Deal,391934,Negotiation,24,Bangalore,Karnataka,India,IndiaMART,,,2026-05-18,0c6634a5-fb54-4e6c-91ef-7ec0e2cc3378,2026-04-29 17:39:41,2026-05-16 13:51:15.294246,
9310a000-db75-4f06-81c3-412641f760c5,Barad Inc CRM Deal,481445,Closed Won,100,Mumbai,Maharashtra,India,IndiaMART,,2026-02-15,2026-05-28,42050019-05f0-4de7-b45b-cea5eda7386f,2026-01-23 15:01:11,2026-05-16 13:51:15.294356,
8ed15b98-56c6-4777-a2d0-be55e290673d,Mangat Inc CRM Deal,473136,Negotiation,24,Chennai,Tamil Nadu,India,Referral,,,2026-05-30,616ac0bf-be55-4a3c-aa34-f023ca00068f,2026-03-27 08:29:35,2026-05-16 13:51:15.294438,
04b1e566-c4d7-4060-ad3a-932067f61a91,"Khare, Patla and Patel CRM Deal",187144,Closed Won,100,Bangalore,Karnataka,India,LinkedIn,,2026-03-30,2026-05-20,95287636-f2f6-4a35-8af3-a9fe68a5d1c0,2026-05-15 20:23:50,2026-05-16 13:51:15.294554,
b0bfde8d-fe5f-4ca3-94e6-4780bc3b6bd4,Gulati Group CRM Deal,267068,Closed Won,100,Nashik,Maharashtra,India,Referral,,2026-02-06,2026-06-06,42050019-05f0-4de7-b45b-cea5eda7386f,2026-02-19 05:43:30,2026-05-16 13:51:15.294666,
a70a2781-7060-47c3-812c-21a186958e0a,Kohli PLC CRM Deal,101492,Negotiation,44,Nashik,Maharashtra,India,LinkedIn,,,2026-06-11,0ef691cb-a3b6-4c00-93f4-b28b0fe40706,2026-01-20 08:25:51,2026-05-16 13:51:15.294749,
24b4935f-8c3f-4a15-b84a-776c15765275,Rama and Sons CRM Deal,283973,Negotiation,78,Chennai,Tamil Nadu,India,Website,,,2026-05-30,566164f0-b746-41f4-b85a-4806de2c294b,2026-03-11 22:01:26,2026-05-16 13:51:15.294832,
43fcc33a-16c7-415c-9605-bb59c8266394,"Shroff, Ahluwalia and Setty CRM Deal",313452,Closed Lost,49,Nashik,Maharashtra,India,JustDial,,,2026-06-04,8daeff47-fa6c-4ca6-a276-681e87f1e034,2025-12-14 19:33:32,2026-05-16 13:51:15.294918,
7a663d9e-83f5-4ecc-8bb4-7420eb464352,"Roy, Modi and Mitra CRM Deal",290708,Closed Won,100,Chennai,Tamil Nadu,India,LinkedIn,,2026-02-26,2026-06-03,e75d85fc-9d80-421a-aa90-2624363de215,2026-04-25 09:36:52,2026-05-16 13:51:15.295032,
